y_true,y_pred,error,percent_error
101849.0,104889.555,-3040.5546875,-2.985355464953019
20591.0,22031.15,-1440.150390625,-6.994076978412898
69068.0,66388.31,2679.6875,3.8797815196617824
4920459.0,5.407007e+06,-486548.0,-9.888264489146238
22323.0,24452.701,-2129.701171875,-9.540389606571697
421840.0,418774.3,3065.6875,0.7267417741323725
556210.0,588106.44,-31896.4375,-5.734603387209867
224948.0,229698.4,-4750.40625,-2.111779722424738
10268.0,11417.801,-1149.80078125,-11.197903985683677
42281.00395256917,41258.684,1022.3203588191682,2.4179188364732473
7253922.0,7.6298085e+06,-375886.5,-5.181838183537126
263986.1515151515,269271.2,-5285.0359848485095,-2.0020125883554822
79798.81937602627,77725.87,2072.9521885262657,2.597722879530517
841.0,1017.7045,-176.70452880859375,-21.011240048584277
57894.0,54288.215,3605.78515625,6.2282536294780115
1703.0,1577.4381,125.5618896484375,7.372982363384469
18859.0,22168.25,-3309.25,-17.54732488467045
12760.0,14240.22,-1480.2197265625,-11.600468076508621
402133.0,438307.06,-36174.0625,-8.995546871308747
12192.0,11551.068,640.931640625,5.2569852413467855
6404.0,6585.6562,-181.65625,-2.8366060274828233
1171031.0,1.1001314e+06,70899.625,6.0544618374748405
426186.0,422082.16,4103.84375,0.9629231720422537
81095.0,79587.3,1507.703125,1.8591813613662986
13447.2,13432.534,14.665820312500728,0.10906226063790772
12077.0,12815.177,-738.1767578125,-6.112252693653225
930130.0,954755.75,-24625.75,-2.6475600184920385
24823.303703703703,25305.76,-482.4560619212971,-1.943561049246291
276886.8504672897,277174.88,-288.02453271031845,-0.10402246702009582
124556.0,116387.4,8168.6015625,6.5581758907639935
95608.0,95830.016,-222.015625,-0.23221448518952387
513806.0,503985.3,9820.6875,1.9113610000661727
7774.0,8028.8154,-254.8154296875,-3.277790451344224
3280720.0,3.1217078e+06,159012.25,4.846870504035699
12673.0,13808.756,-1135.755859375,-8.96201262033457
646997.0,622930.25,24066.75,3.7197622245543642
200650.0,216940.06,-16290.0625,-8.118645651632194
337323.0,344093.5,-6770.5,-2.0071267005214586
55430.0,59496.93,-4066.9296875,-7.337055182211799
84827.0,80813.02,4013.9765625,4.731956290449975
20982.0,21882.959,-900.958984375,-4.2939614163330475
997176.0,1.0035838e+06,-6407.8125,-0.6425959409372067
4610.0,4514.0947,95.9052734375,2.0803746949566158
109304.973727422,104329.984,4974.989352421995,4.551475731404792
671211.0,681064.1,-9853.125,-1.4679623844066918
9625.0,10090.0205,-465.0205078125,-4.831381899350649
2509179.0,2.653043e+06,-143864.0,-5.733508848910341
1312.0,1292.6155,19.384521484375,1.4774787716749238
59865.0,53134.305,6730.6953125,11.2431225465631
182917.0,198834.81,-15917.8125,-8.702205098487292
7658.0,11558.705,-3900.705078125,-50.93634210139724
27183.0,25427.32,1755.6796875,6.458741446860169
10799.0,10938.752,-139.751953125,-1.2941193918418372
383284.0,395980.06,-12696.0625,-3.3124426013086907
8486.0,8715.695,-229.6953125,-2.706755980438369
60682.11627906976,63097.043,-2414.9266896802364,-3.979634920071473
7031.425531914894,6982.3643,49.061274102394236,0.6977429239591647
8586.0,8788.251,-202.2509765625,-2.3555902231830887
5574.0,5676.0376,-102.03759765625,-1.830599168572838
1789992.0,1.8271558e+06,-37163.75,-2.0761964299281783
45030.0,46875.164,-1845.1640625,-4.09763282811459
2547.0,2609.822,-62.822021484375,-2.4665104626766783
75274.0,60902.11,14371.890625,19.09276858543455
15339.0,14102.935,1236.0654296875,8.058318206450876
1615.0,1813.3895,-198.3895263671875,-12.284181199206657
7639523.0,7.4290925e+06,210430.5,2.7544978920804346
48682.48837209302,47524.926,1157.562590843023,2.377780244089966
15628.918518518518,15410.6875,218.23101851851789,1.396328340057174
5556.0,5889.1514,-333.1513671875,-5.9962449097822175
1038566.0,1.1375196e+06,-98953.625,-9.527909155508652
156843.55319148937,154661.14,2182.4125664893654,1.3914582538339149
166121.95061728396,159210.2,6911.747492283961,4.160646721640913
128434.65625,127528.836,905.8203125,0.7052771728035827
80545.0,78852.95,1692.046875,2.1007472530883358
442440.0,371212.75,71227.25,16.098736551848837
535993.150627615,528150.94,7842.213127615047,1.4631181608258048
1014.0,991.5176,22.482421875,2.2172013683431953
1730828.7113402062,1.7499358e+06,-19107.03865979379,-1.103924295605134
574128.9466666667,582478.4,-8349.428333333344,-1.4542775419719318
7472.574468085106,7243.331,229.24341339760576,3.0677969738098954
1083.0,974.4402,108.559814453125,10.023990254212835
24011.0,22576.652,1434.34765625,5.973710617008871
33124.0,38210.445,-5086.4453125,-15.355770174193939
140667.10067114094,140330.44,336.6631711409427,0.23933326949562417
354691.0,327682.84,27008.15625,7.614559221970674
31747.0,34644.004,-2897.00390625,-9.125283983526003
24518.139896373057,23397.752,1120.3879432480571,4.5696286422356
10498.0,10970.573,-472.5732421875,-4.501554983687369
5789126.0,5.8816225e+06,-92496.5,-1.5977627710987807
18741.0,17892.914,848.0859375,4.525297142628461
7795.0,8021.0474,-226.04736328125,-2.899902030548428
64689.11304347826,63213.707,1475.4060122282608,2.2807640154791184
5384.0,5861.025,-477.02490234375,-8.860046477409918
718921.0,607525.94,111395.0625,15.494757073447568
153328.0,151632.4,1695.59375,1.1058604755817594
11688.0,11872.985,-184.9853515625,-1.5826946574478098
41083.0,30708.9,10374.099609375,25.251562956393155
3226322.304347826,3.2677238e+06,-41401.44565217383,-1.2832396067925638
1199.0,1082.8667,116.13330078125,9.685846603940785
13351.0,13173.316,177.68359375,1.3308635589094449
11879.39375,11639.366,240.02753906249927,2.02053694080558
8116.224137931034,8870.078,-753.8539870689656,-9.288235197274087
8955.0,9067.912,-112.912109375,-1.260883410106086
4278.380090497738,4403.697,-125.31668684601209,-2.929068577248194
251180.0,275122.3,-23942.3125,-9.531934270244447
11429.959731543624,11815.424,-385.464096581376,-3.3724011775614438
394828.0,391120.5,3707.5,0.9390164831268298
138937.0,153223.14,-14286.140625,-10.28245940606174
24666.0,24253.086,412.9140625,1.6740211728695369
59056.0,64436.457,-5380.45703125,-9.110771185400298
3061799.8260869565,2.9509688e+06,110831.07608695654,3.619801501804935
2019.0,2308.126,-289.1259765625,-14.320256392397226
75251.0,54659.71,20591.2890625,27.363475651486358
102582.0,105696.586,-3114.5859375,-3.036191473650348
8016.0,8637.657,-621.6572265625,-7.755204922186875
99107.37931034484,98595.16,512.2230603448406,0.516836449424079
147980.0,147667.23,312.765625,0.21135668671442087
16868.240384615383,15568.645,1299.595853365383,7.704394908615806
1124856.1213389123,1.2257378e+06,-100881.62866108771,-8.968402869249505
963521.0,952206.06,11314.9375,1.1743322148661004
2389.2512077294687,2501.0078,-111.75660477053134,-4.677474030733456
993.40268456376,1256.8927,-263.4900156315525,-26.52398868312509
445700.8284518828,435382.47,10318.359701882815,2.315086498206222
51677.0,48498.797,3178.203125,6.150130860924589
52540.0,50232.434,2307.56640625,4.392018283688618
35440.233201581024,35862.03,-421.79804841897567,-1.1901672486741957
12171.0,14807.754,-2636.75390625,-21.664233885876264
13299.0,16956.607,-3657.607421875,-27.50287556865178
46983.0,49165.06,-2182.05859375,-4.644357733116234
44083.0,46545.258,-2462.2578125,-5.585504190957965
4542.0,4655.118,-113.1181640625,-2.490492383586526
2189.5,2157.3784,32.12158203125,1.4670738539050012
126827.0,105134.31,21692.6875,17.104155660860858
12492.0,12611.805,-119.8046875,-0.9590512928274095
959568.1594202898,960010.25,-442.0905797102023,-0.0460718267243554
236208.0,267461.72,-31253.71875,-13.231439557508637
1046.0,1015.0666,30.93341064453125,2.957305032937978
96190.16666666666,90028.17,6161.994791666657,6.406054802899108
61925.0,68844.82,-6919.8203125,-11.174518066209124
4121071.0,4.2802245e+06,-159153.5,-3.861945110870451
773.7272727272727,858.7001,-84.97280051491475,-10.982267720174624
125375.0,126377.21,-1002.2109375,-0.7993706380857427
379633.0,340806.75,38826.25,10.227311640452754
698050.0,698793.4,-743.375,-0.10649308788768712
21112.689655172413,20415.162,697.527545797413,3.3038308107111556
1444.0,1515.9495,-71.949462890625,-4.982649784669321
34097.792682926825,36041.727,-1943.9338795731746,-5.7010548971591515
169429.6059479554,168183.06,1246.543447955395,0.7357294145736859
366706.0,363347.8,3358.1875,0.9157710809204104
9520.0,8284.42,1235.580078125,12.978782333245798
127851.0,113273.64,14577.359375,11.40183445964443
5190.0,5667.4478,-477.44775390625,-9.199378687981694
1174.0,1240.3158,-66.3157958984375,-5.648704931723807
203673.2429906542,201474.86,2198.3836156541947,1.0793679048725464
1592.0,2131.2593,-539.25927734375,-33.87307018490892
4842553.0,5.230505e+06,-387952.0,-8.01131138884799
3481123.5806451617,3.6616078e+06,-180484.16935483832,-5.184652747127952
60034.0,58161.99,1872.01171875,3.1182525214878236
11183.0,12256.009,-1073.0087890625,-9.594999455088079
565881.0,584259.2,-18378.1875,-3.247712416568148
2227989.0,2.172814e+06,55175.0,2.4764484923399532
40700.6513761468,39107.44,1593.2099698968013,3.914458162285149
300275.0,290145.66,10129.34375,3.3733556739655315
5729.0,5838.3755,-109.37548828125,-1.9091549708718798
5326.0,5200.0435,125.95654296875,2.3649369689964326
4167510.0,4.2589045e+06,-91394.5,-2.1930241319157004
13705.0,13687.374,17.6259765625,0.12860982533746806
28576.0,26030.486,2545.513671875,8.907872591947788
42063.0,44337.324,-2274.32421875,-5.406947242826237
4995.0,5136.7363,-141.736328125,-2.8375641266266265
232419.0,222371.61,10047.390625,4.322964398349533
40183.0,60535.797,-20352.796875,-50.650267214991416
5406.030000000001,5211.5913,194.43869140625065,3.5967001923084156
1120.0,1268.7473,-148.747314453125,-13.28101021902902
29351.0,32819.31,-3468.30859375,-11.816662443357979
5033.0,5592.5596,-559.5595703125,-11.1178138349394
70649.0,70184.39,464.609375,0.6576305043241942
13865.0,14288.417,-423.4169921875,-3.053854974305806
316749.0,307661.94,9087.0625,2.8688527824870795
42867.355731225296,43632.04,-764.683331274704,-1.7838360174796035
17733.0,19351.17,-1618.169921875,-9.125189882563582
13158.0,12328.174,829.826171875,6.306628453222373
2623.1047120418843,2981.723,-358.61818834874066,-13.671516302892236
25853.0,26324.293,-471.29296875,-1.8229720680385257
14097.582417582418,13919.847,177.7357378949182,1.2607533166342568
19001.0,16426.398,2574.6015625,13.549821390979421
71989.49407114624,70221.68,1767.8143836462405,2.455656073786452
11888.829629629628,12379.305,-490.47505787037153,-4.125511704263957
99070.0,106259.336,-7189.3359375,-7.256824404461491
16181.0,16916.293,-735.29296875,-4.544175074161053
695005.0,753719.0,-58714.0,-8.447996777001604
14433.0,14747.745,-314.7451171875,-2.1807324685616294
728828.1630434783,760602.6,-31774.46195652173,-4.359664399333347
78885.0,81949.54,-3064.5390625,-3.8848184857704258
5924.0,5537.857,386.14306640625,6.518282687478899
20115.0,19235.328,879.671875,4.37321339796172
91967.0,104456.92,-12489.921875,-13.580873438298521
5704.0,6754.644,-1050.64404296875,-18.419425718245968
34164.41401273885,32730.07,1434.3437002388528,4.198355925859083
10644.0,9601.42,1042.580078125,9.795002612974447
225538.3636363636,211324.95,14213.410511363589,6.30199238932137
123721.4899328859,131801.22,-8079.728817114097,-6.53057833485277
5514.0,5574.5244,-60.5244140625,-1.0976498741838956
4297.0,6962.934,-2665.93408203125,-62.0417519672155
92121.0,96638.09,-4517.09375,-4.903435427318418
51682.18181818181,51826.684,-144.50177556819108,-0.27959689487674705
5639981.0,5.6559935e+06,-16012.5,-0.28391053090427076
86676.0,85226.07,1449.9296875,1.6728156438921962
2716.0,3580.4705,-864.470458984375,-31.828809240956367
741004.9146141214,740202.44,802.4771141214296,0.10829578836724987
244313.0,208334.77,35978.234375,14.726287334280205
1125606.0,1.1814635e+06,-55857.5,-4.962438011169095
8379196.0,8.338952e+06,40244.0,0.48028474330950127
586103.0,560164.5,25938.5,4.425587311445258
4859508.437086092,4.7877255e+06,71782.93708609231,1.477164573648431
85965.0,89286.516,-3321.515625,-3.863799947653115
30214.0,27233.316,2980.68359375,9.865239934301979
374882.0,381463.84,-6581.84375,-1.755710796997455
844.0,1916.9419,-1072.94189453125,-127.12581688758885
501482.0,448591.66,52890.34375,10.546808011055232
873.0,985.2813,-112.28131103515625,-12.86154765580255
29148.0,28839.402,308.59765625,1.0587266922258818
223243.0,218499.19,4743.8125,2.12495464583436
17418.0,17208.432,209.568359375,1.2031711986163738
24718.0,22999.992,1718.0078125,6.950432124362813
1890.380281690141,1881.7986,8.581697705765919,0.4539667382741234
7245490.0,7.5215905e+06,-276100.5,-3.810653247744459
74209.1975308642,77526.06,-3316.8649691358005,-4.469614386756157
8384.0,9943.257,-1559.2568359375,-18.598006153834685
278081.0,293666.88,-15585.875,-5.604796803808962
240653.0606060606,244838.2,-4185.142518939392,-1.7390772045032503
24856.0,26996.709,-2140.708984375,-8.612443612709205
1365.0,1340.5615,24.4384765625,1.7903645833333333
78988.0,77430.45,1557.546875,1.9718778485339545
117255.0,107413.09,9841.90625,8.393591957699032
2170.0,2075.825,94.175048828125,4.339864001296083
160738.87037037036,161981.64,-1242.770254629635,-0.7731609981867335
10077.0,10091.041,-14.041015625,-0.13933725935298205
223700.0,231413.2,-7713.203125,-3.4480121256146625
1071474.0,859283.06,212190.9375,19.803647825332206
1005.0,1053.0002,-48.000244140625,-4.776143695584577
9220.0,9877.401,-657.4013671875,-7.130166672315619
29558.0,29181.412,376.587890625,1.2740641810169837
31196.0,32384.127,-1188.126953125,-3.8085874891813054
409312.0,425067.34,-15755.34375,-3.849225957216011
197044.0,209541.88,-12497.875,-6.342682345059987
24496.0,31251.123,-6755.123046875,-27.57643307835973
10058.0,7574.3354,2483.66455078125,24.693423650638795
1318.0,1401.194,-83.1939697265625,-6.312137308540403
4667966.0,4.905383e+06,-237417.0,-5.086091029797561
12148.0,14674.188,-2526.1884765625,-20.795097765578696
8974.0,10007.824,-1033.82421875,-11.520216389012704
888.5,903.51227,-15.01226806640625,-1.6896193659433032
842.0,1071.2052,-229.2052001953125,-27.221520213220014
1269.0,1295.2303,-26.2303466796875,-2.067009194616824
50620.0,43722.01,6897.98828125,13.627001740912684
60570.0,62360.574,-1790.57421875,-2.95620640374773
22148.0,33848.027,-11700.02734375,-52.826563769866354
13909.0,13774.428,134.572265625,0.9675193444891798
247303.0,249649.81,-2346.8125,-0.9489624064406821
60761.0,38428.98,22332.01953125,36.753870955464855
26861.0,20052.666,6808.333984375,25.346539534548228
31707.0,32635.66,-928.66015625,-2.928880550824739
78200.54128440368,76206.086,1994.4553469036764,2.5504367542037087
3873.0,4093.7156,-220.715576171875,-5.698827166844177
1132707.6276150628,1.1758421e+06,-43134.49738493725,-3.80808748288892
98537.0,112369.2,-13832.203125,-14.037572815287657
1067.0,1062.068,4.9320068359375,0.46223119362113396
946606.0,961093.0,-14487.0,-1.530414977297841
12683.43125,12524.811,158.62070312499964,1.2506134972348248
9866.0,10282.358,-416.3583984375,-4.2201337769866205
16125.0,15920.328,204.671875,1.269282945736434
11044.0,11268.465,-224.46484375,-2.0324596500362184
46341.0,50381.11,-4040.109375,-8.718217938758336
30073.0,27874.855,2198.14453125,7.309362322515213
122669.21933085502,117117.48,5551.7427683550195,4.525783076340642
77575.0,79165.58,-1590.578125,-2.0503746374476313
6169.0,6584.545,-415.544921875,-6.73601753728319
19251.0,19955.982,-704.982421875,-3.662056110721521
214809.0,225160.5,-10351.5,-4.818932167646607
32508.474308300392,32929.914,-421.4397541996077,-1.2963996716757682
15576.054945054944,15223.494,352.56080442994426,2.263479460451406
8455.0,9252.618,-797.6181640625,-9.433686150946185
6507.324840764331,6147.0596,360.2652704518314,5.536303769484415
8074.0,9217.126,-1143.1259765625,-14.15811216946371
198804.0,191563.27,7240.734375,3.6421472279229796
6650.0,10454.467,-3804.466796875,-57.21002702067669
4016.0,2596.581,1419.4189453125,35.344097243837155
22969.0,23879.742,-910.7421875,-3.96509289694806
161135.0,165832.42,-4697.421875,-2.915208908679058
17692.0,18455.387,-763.38671875,-4.3148695384919735
10616.0,10306.048,309.9521484375,2.919669823262057
11962.0,12969.466,-1007.4658203125,-8.422218862334892
7035389.0,6.464031e+06,571358.0,8.121199836995508
1129639.0,1.1225262e+06,7112.75,0.629648055706292
12965.0,14367.286,-1402.2861328125,-10.815936234573853
29313.0,28770.479,542.521484375,1.850787992955344
156072.20134228189,159913.06,-3840.8611577181146,-2.4609514857131565
42330.72131147541,45322.875,-2992.153688524588,-7.068515715827045
535803.0229885057,540471.0,-4667.9770114943385,-0.8712113988193154
1007.0,1055.4882,-48.4881591796875,-4.815110146940168
1052858.144329897,1.0860118e+06,-33153.605670103105,-3.148914775333203
25529.0,30940.752,-5411.751953125,-21.198448639292568
6429383.0,6.207849e+06,221534.0,3.445649450343836
1132.0,1997.7985,-865.7984619140625,-76.48396306661328
6676.0,7631.9873,-955.9873046875,-14.319761903647393
4823.044585987262,4542.7617,280.2828672372616,5.811326481442605
4477.0,5327.7827,-850.78271484375,-19.003411097693768
30466.0,35199.332,-4733.33203125,-15.536440724906452
33893.0,36895.34,-3002.33984375,-8.858288861269289
4655787.4432989685,4.744812e+06,-89024.55670103151,-1.912126740862359
100886.90740740742,97002.17,3884.735532407416,3.850584414011076
2074.0,2321.1252,-247.125244140625,-11.915392677947203
14650.142857142857,14603.966,46.17703683035688,0.31519854298105154
39505.0,36513.797,2991.203125,7.5717076952284526
7098807.0,6.3562095e+06,742597.5,10.46087744039245
4597675.680412371,4.50663e+06,91045.68041237071,1.9802545186093838
125301.0,116929.2,8371.796875,6.681348812060558
73613.0,82161.84,-8548.84375,-11.613225585154796
846.0,960.35034,-114.350341796875,-13.516588864878843
28852.006451612902,28917.783,-65.77675151209769,-0.2279798170099903
202354.0,156200.94,46153.0625,22.80808014667365
167620.5802469136,167758.08,-137.49787808640394,-0.08202923404981811
2733902.0,2.5932318e+06,140670.25,5.145402066350586
20937.812903225808,22337.088,-1399.2749873991925,-6.683004542387574
7538.182692307692,7487.7266,50.45612980769238,0.6693407664314123
34039.24590163935,33709.895,329.3513703893477,0.967563650913565
4098772.0,4.256655e+06,-157883.0,-3.851958586620578
9002.0,9414.535,-412.53515625,-4.582705579315707
71962.0,76391.93,-4429.9296875,-6.155929084099942
52986.0,49705.43,3280.5703125,6.191390768316158
26812.0,24943.812,1868.1875,6.967729001939429
1039.0,1020.4262,18.57379150390625,1.7876603949861645
123318.6691449814,118146.63,5172.036332481395,4.194041638902878
1465.0,1368.2244,96.775634765625,6.605845376493175
135294.0,129284.24,6009.7578125,4.441998767498928
43435.0,42941.13,493.87109375,1.1370348653159894
394223.0,402009.53,-7786.53125,-1.9751590470368297
23692.58823529412,24776.572,-1083.984030330881,-4.575203095439372
1261942.0,1.3004356e+06,-38493.625,-3.050348193498592
100001.0,95839.336,4161.6640625,4.161622446275537
112629.0,116655.65,-4026.6484375,-3.575143557609497
330450.0,330955.97,-505.96875,-0.15311507035860192
1195.0,1337.4214,-142.42138671875,-11.918107675209205
14395.0,13729.705,665.294921875,4.621708383987495
15189.0,13001.789,2187.2109375,14.399966669958522
838237.0,957162.56,-118925.5625,-14.1875820919382
28472.0,27808.342,663.658203125,2.330915296168165
16837.0,12920.345,3916.6552734375,23.262192037996673
24918.0,29923.242,-5005.2421875,-20.08685362990609
84056.0,77637.266,6418.734375,7.6362596066907775
32884.0,34745.22,-1861.21875,-5.659952408466124
49893.0,57812.434,-7919.43359375,-15.872835054516665
345071.0,366066.66,-20995.65625,-6.084445302560923
12643.0,14150.222,-1507.2216796875,-11.921392704955311
37577.0,38273.285,-696.28515625,-1.8529556810016765
13401.0,12968.391,432.609375,3.2281872621446164
656685.0,612865.06,43819.9375,6.6729006296778515
10503.97,10536.884,-32.913789062500655,-0.3133461830384193
5000.806818181818,4767.8706,232.93621271306802,4.657972626860208
19143.19565217392,16986.145,2157.0511209239194,11.267978242070376
15602.31914893617,15770.365,-168.04608543882932,-1.0770583772495603
8376.523326572009,7688.369,688.154185947009,8.215272125656787
30767.0,35463.26,-4696.26171875,-15.263957222836154
21011.0,23112.836,-2101.8359375,-10.003502629574983
250393.0,261844.19,-11451.1875,-4.573285794730683
29387.0,32404.918,-3017.91796875,-10.269568070064995
13631.0,12871.986,759.013671875,5.568290454662167
1197.0,1111.1902,85.809814453125,7.168739720394737
14808.3875,14590.435,217.95292968750073,1.4718208156526207
3671147.0,3.1512905e+06,519856.5,14.16060157765407
3133.0,4149.471,-1016.47119140625,-32.44402143013884
17913.25,20936.598,-3023.34765625,-16.877717087909787
68445.0,65878.08,2566.921875,3.750342428227044
25902.0,25091.02,810.98046875,3.1309569483051503
127949.0,110741.61,17207.390625,13.448632365239273
263234.0,287992.62,-24758.625,-9.40555741279622
37961.66480446928,38621.098,-659.4328517807226,-1.7371020348482888
1718.0,1609.89,108.1099853515625,6.292781452361031
799.0,1054.6565,-255.656494140625,-31.997058090190865
16089.0,12043.798,4045.2021484375,25.142657395969298
2469.0,3077.4998,-608.499755859375,-24.64559562006379
30566.0,30850.709,-284.708984375,-0.9314564691978013
119032.0,124423.25,-5391.25,-4.529244236843874
85408.0,97577.98,-12169.9765625,-14.249223213867554
33283.0,30583.46,2699.5390625,8.110864593035485
59106.0,57840.89,1265.109375,2.140407699725916
14754.0,14810.226,-56.2255859375,-0.3810870674901721
1337.0,1541.3376,-204.337646484375,-15.283294426654825
9127.0,8939.229,187.771484375,2.0573187725977866
2744.0,2921.9297,-177.9296875,-6.484318057580175
